verb_latin,frequency
"calatič a ,erečev erp enemopan evo;""eć"";""ove napomene pre večere, a čitalac"";""će"";"" "";""uzeti da ih pročita posle obeda."";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:34"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp (translit)"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"eć calatič a ,erečev erp enemopan;""itezu"";""napomene pre večere, a čitalac će"";""uzeti"";"" "";""da ih pročita posle obeda."";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:35"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp (translit)"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"hi ad itezu eć calatič a;""atičorp"";""a čitalac će uzeti da ih"";""pročita"";"" "";""posle obeda."";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:38"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp (translit)"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"edvo menjadzi mit s izev U;""eć"";""U vezi s tim izdanjem ovde"";""će"";"" "";""morati da se pruže neka obrazloženja"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:6"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"eć edvo menjadzi mit s izev;""itarom"";""vezi s tim izdanjem ovde će"";""morati"";"" "";""da se pruže neka obrazloženja, ali"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:7"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"es ad itarom eć edvo menjadzi;""ežurp"";""izdanjem ovde će morati da se"";""pruže"";"" "";""neka obrazloženja, ali da to ne"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:10"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"en ot ad ila ,anježolzarbo aken;""ib"";""neka obrazloženja, ali da to ne"";""bi"";"" "";""predugo trajalo leksikograf predlaže čitaocima jednu"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:17"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"oguderp ib en ot ad ila;""olajart"";""ali da to ne bi predugo"";""trajalo"";"" "";""leksikograf predlaže čitaocima jednu nagodbu. Sešće"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:19"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"fargokiskel olajart oguderp ib en ot;""ežalderp"";""to ne bi predugo trajalo leksikograf"";""predlaže"";"" "";""čitaocima jednu nagodbu. Sešće da piše"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:21"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
".ubdogan undej amicoatič ežalderp fargokiskel olajart;""ećšeS"";""trajalo leksikograf predlaže čitaocima jednu nagodbu."";""Sešće"";"" "";""da piše ove napomene pre večere"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:25"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"ad ećšeS .ubdogan undej amicoatič ežalderp;""ešip"";""predlaže čitaocima jednu nagodbu. Sešće da"";""piše"";"" "";""ove napomene pre večere, a čitalac"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:27"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"calatič a ,erečev erp enemopan evo;""eć"";""ove napomene pre večere, a čitalac"";""će"";"" "";""uzeti da ih pročita posle obeda."";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:34"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"eć calatič a ,erečev erp enemopan;""itezu"";""napomene pre večere, a čitalac će"";""uzeti"";"" "";""da ih pročita posle obeda."";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:35"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"hi ad itezu eć calatič a;""atičorp"";""a čitalac će uzeti da ih"";""pročita"";"" "";""posle obeda."";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp (translit)"";""rus"";""Serbiя"";"""";""U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda."";""269b983ec57e0017dd60f5cc2fdf59ba:20:38"";"" U vezi s tim izdanjem ovde će morati da se pruže neka obrazloženja, ali da to ne bi predugo trajalo leksikograf predlaže čitaocima jednu nagodbu. Sešće da piše ove napomene pre večere, a čitalac će uzeti da ih pročita posle obeda. "";""srp"";"" V svяzi s tem izdaniem neobhodimы nekotorыe poяsneniя, odnako, čtobы oni ne bыli sliškom utomitelьnыmi, leksikograf predlagaet čitatelяm zaklюčitь dogovor: on sяdet pisatь эti poяsneniя pered užinom, a čitatelь vozьmetsя čitatь ih posle obeda. "";""rus",1
"okaT ;""eć"";""Tako"";""će"";"" "";""glad pisca naterati da bude kratak"";""Milorad Pavić. Hazarski rečnik (1984)"";""Milorad Pavić"";""1929"";""Hazarski rečnik"";""1984"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Hazarski rečnik"";""Milorad Pavič"";""Hazarskiй slovarь"";"""";""1996"";""8984"";""173075"";""4492"";""86498"";""srp"";""rus"";""Serbiя"";"""";""Tako će glad pisca naterati da bude kratak, a sitom čitaocu uvod neće izgledati previše dug."";""269b983ec57e0017dd60f5cc2fdf59ba:22:1"";"" Tako će glad pisca naterati da bude kratak, a sitom čitaocu uvod neće izgledati previše dug. "";""srp (translit)"";"" Takim obrazom, golod zastavit avtora bыtь kratkim, a sыtomu čitatelю vvedenie ne pokažetsя sliškom dlinnыm. "";""rus",1
